Year,Season,Region,fwd,wsmax
2023,Annual,East Scotland,0.501,12.160
2024,Annual,East Scotland,0.492,19.192
2025,Annual,East Scotland,0.559,16.558
2026,Annual,East Scotland,0.529,13.994
2027,Annual,East Scotland,0.477,16.994
2028,Annual,East Scotland,0.478,13.679
2029,Annual,East Scotland,0.530,17.994
2030,Annual,East Scotland,0.484,13.808
2031,Annual,East Scotland,0.471,12.571
2032,Annual,East Scotland,0.507,13.340
2033,Annual,East Scotland,0.486,14.615
2034,Annual,East Scotland,0.582,16.058
2035,Annual,East Scotland,0.463,14.096
2036,Annual,East Scotland,0.468,11.897
2037,Annual,East Scotland,0.560,18.462
2038,Annual,East Scotland,0.515,14.372
2039,Annual,East Scotland,0.539,19.237
2040,Annual,East Scotland,0.454,9.365
2041,Annual,East Scotland,0.541,12.865
2042,Annual,East Scotland,0.549,23.263
2043,Annual,East Scotland,0.535,12.955
2044,Annual,East Scotland,0.524,13.506
2045,Annual,East Scotland,0.549,15.968
2046,Annual,East Scotland,0.485,14.442
2047,Annual,East Scotland,0.491,13.699
2048,Annual,East Scotland,0.539,15.115
2049,Annual,East Scotland,0.471,12.263
2050,Annual,East Scotland,0.534,12.404
2051,Annual,East Scotland,0.534,12.378
2052,Annual,East Scotland,0.499,13.667
2053,Annual,East Scotland,0.503,11.974
2054,Annual,East Scotland,0.502,12.006
2055,Annual,East Scotland,0.484,9.628
2056,Annual,East Scotland,0.541,15.891
2057,Annual,East Scotland,0.481,18.404
2058,Annual,East Scotland,0.477,9.397
2059,Annual,East Scotland,0.488,15.955
2060,Annual,East Scotland,0.472,12.333
2061,Annual,East Scotland,0.501,12.635
2062,Annual,East Scotland,0.495,12.769
2063,Annual,East Scotland,0.521,12.391
2064,Annual,East Scotland,0.484,12.545
2065,Annual,East Scotland,0.533,12.500
2066,Annual,East Scotland,0.525,13.256
2067,Annual,East Scotland,0.466,14.359
2068,Annual,East Scotland,0.498,13.032
2069,Annual,East Scotland,0.499,10.923
2070,Annual,East Scotland,0.481,11.141
2071,Annual,East Scotland,0.482,12.474
2072,Annual,East Scotland,0.545,16.513
2073,Annual,East Scotland,0.359,8.833
2074,Annual,East Scotland,0.517,15.737
2075,Annual,East Scotland,0.524,11.186
2076,Annual,East Scotland,0.515,10.724
2077,Annual,East Scotland,0.460,11.109
2078,Annual,East Scotland,0.519,10.808
2079,Annual,East Scotland,0.505,17.385
2080,Annual,East Scotland,0.464,9.109
1981,Annual,London,0.420,8.500
1982,Annual,London,0.399,11.400
1983,Annual,London,0.444,8.300
1984,Annual,London,0.399,7.700
1985,Annual,London,0.384,10.400
1986,Annual,London,0.452,9.800
1987,Annual,London,0.360,8.800
1988,Annual,London,0.481,10.300
1989,Annual,London,0.426,9.000
1990,Annual,London,0.463,11.000
1991,Annual,London,0.435,11.200
1992,Annual,London,0.425,11.900
1993,Annual,London,0.451,11.900
1994,Annual,London,0.447,16.000
1995,Annual,London,0.413,11.000
1996,Annual,London,0.453,11.000
1997,Annual,London,0.439,17.200
1998,Annual,London,0.516,12.100
1999,Annual,London,0.452,13.200
2000,Annual,London,0.369,11.100
2001,Annual,London,0.500,11.000
2002,Annual,London,0.445,8.800
2003,Annual,London,0.481,12.700
2004,Annual,London,0.392,8.600
2005,Annual,London,0.356,9.100
2006,Annual,London,0.401,7.600
2007,Annual,London,0.435,8.900
2008,Annual,London,0.444,13.200
2009,Annual,London,0.410,6.800
2010,Annual,London,0.390,9.800
2011,Annual,London,0.394,9.400
2012,Annual,London,0.482,15.300
2013,Annual,London,0.436,14.500
2014,Annual,London,0.510,14.700
2015,Annual,London,0.394,7.300
2016,Annual,London,0.454,11.700
2017,Annual,London,0.427,14.800
2018,Annual,London,0.458,8.700
2019,Annual,London,0.455,12.300
2020,Annual,London,0.482,18.900
2021,Annual,London,0.422,10.500
2022,Annual,London,0.459,11.800
2023,Annual,London,0.356,7.000
2024,Annual,London,0.344,11.800
2025,Annual,London,0.485,11.700
2026,Annual,London,0.438,11.700
2027,Annual,London,0.409,12.900
2028,Annual,London,0.374,9.300
2029,Annual,London,0.435,15.500
2030,Annual,London,0.440,15.000
2031,Annual,London,0.448,14.100
2032,Annual,London,0.475,14.700
2033,Annual,London,0.414,7.700
2034,Annual,London,0.460,8.700
2035,Annual,London,0.378,8.400
2036,Annual,London,0.320,7.000
2037,Annual,London,0.515,13.600
2038,Annual,London,0.419,11.900
2039,Annual,London,0.461,10.300
2040,Annual,London,0.386,8.100
2041,Annual,London,0.448,12.100
2042,Annual,London,0.496,17.500
2043,Annual,London,0.474,7.900
2044,Annual,London,0.396,8.600
2045,Annual,London,0.495,12.100
2046,Annual,London,0.419,12.000
2047,Annual,London,0.414,8.300
2048,Annual,London,0.430,9.800
2049,Annual,London,0.411,9.700
2050,Annual,London,0.480,9.600
2051,Annual,London,0.439,11.000
2052,Annual,London,0.381,12.900
2053,Annual,London,0.452,11.900
2054,Annual,London,0.432,9.100
2055,Annual,London,0.429,8.200
2056,Annual,London,0.460,12.400
2057,Annual,London,0.374,10.800
2058,Annual,London,0.424,10.000
2059,Annual,London,0.365,12.700
2060,Annual,London,0.419,9.200
2061,Annual,London,0.381,7.100
2062,Annual,London,0.405,8.700
2063,Annual,London,0.442,9.000
2064,Annual,London,0.459,9.400
2065,Annual,London,0.401,8.800
2066,Annual,London,0.457,10.700
2067,Annual,London,0.387,15.900
2068,Annual,London,0.493,8.700
2069,Annual,London,0.415,11.400
2070,Annual,London,0.441,10.700
2071,Annual,London,0.421,12.000
2072,Annual,London,0.430,12.100
2073,Annual,London,0.366,8.500
2074,Annual,London,0.531,14.400
2075,Annual,London,0.482,10.300
2076,Annual,London,0.443,10.300
2077,Annual,London,0.308,8.800
2078,Annual,London,0.383,7.300
2079,Annual,London,0.422,8.600
2080,Annual,London,0.412,9.900
1981,Annual,North East England,0.470,12.000
1982,Annual,North East England,0.462,12.963
1983,Annual,North East England,0.520,15.333
1984,Annual,North East England,0.454,9.130
1985,Annual,North East England,0.436,8.667
1986,Annual,North East England,0.476,13.185
1987,Annual,North East England,0.414,8.444
1988,Annual,North East England,0.452,8.778
1989,Annual,North East England,0.420,9.870
1990,Annual,North East England,0.490,11.185
1991,Annual,North East England,0.454,11.407
1992,Annual,North East England,0.457,11.444
1993,Annual,North East England,0.476,13.463
1994,Annual,North East England,0.446,14.611
1995,Annual,North East England,0.451,12.481
1996,Annual,North East England,0.490,11.611
1997,Annual,North East England,0.485,14.148
1998,Annual,North East England,0.532,15.241
1999,Annual,North East England,0.465,12.278
2000,Annual,North East England,0.375,8.333
2001,Annual,North East England,0.488,16.907
2002,Annual,North East England,0.493,9.889
2003,Annual,North East England,0.510,13.130
2004,Annual,North East England,0.461,10.778
2005,Annual,North East England,0.431,10.537
2006,Annual,North East England,0.404,7.630
2007,Annual,North East England,0.474,12.093
2008,Annual,North East England,0.489,12.093
2009,Annual,North East England,0.462,8.722
2010,Annual,North East England,0.407,10.815
2011,Annual,North East England,0.428,10.444
2012,Annual,North East England,0.461,9.611
2013,Annual,North East England,0.454,12.630
2014,Annual,North East England,0.493,11.463
2015,Annual,North East England,0.433,9.630
2016,Annual,North East England,0.471,12.167
2017,Annual,North East England,0.449,11.481
2018,Annual,North East England,0.465,9.944
2019,Annual,North East England,0.450,9.500
2020,Annual,North East England,0.527,20.907
2021,Annual,North East England,0.441,11.463
2022,Annual,North East England,0.483,13.259
2023,Annual,North East England,0.434,9.667
2024,Annual,North East England,0.446,15.352
2025,Annual,North East England,0.504,17.833
2026,Annual,North East England,0.474,9.944
2027,Annual,North East England,0.448,15.574
2028,Annual,North East England,0.435,11.519
2029,Annual,North East England,0.492,15.204
2030,Annual,North East England,0.462,12.593
2031,Annual,North East England,0.435,10.481
2032,Annual,North East England,0.503,12.907
2033,Annual,North East England,0.460,10.167
2034,Annual,North East England,0.506,12.537
2035,Annual,North East England,0.418,12.463
2036,Annual,North East England,0.396,9.519
2037,Annual,North East England,0.518,15.204
2038,Annual,North East England,0.466,10.648
2039,Annual,North East England,0.506,18.296
2040,Annual,North East England,0.431,8.759
2041,Annual,North East England,0.478,9.519
2042,Annual,North East England,0.512,19.759
2043,Annual,North East England,0.500,10.833
2044,Annual,North East England,0.471,11.130
2045,Annual,North East England,0.520,11.278
2046,Annual,North East England,0.463,12.741
2047,Annual,North East England,0.455,11.741
2048,Annual,North East England,0.474,10.019
2049,Annual,North East England,0.430,11.370
2050,Annual,North East England,0.476,11.074
