Year,Season,Region,fwd,wsmax
1983,Annual,East Scotland,0.524,14.379
1984,Annual,East Scotland,0.539,13.516
1985,Annual,East Scotland,0.464,12.472
1986,Annual,East Scotland,0.492,12.267
1987,Annual,East Scotland,0.486,10.323
1988,Annual,East Scotland,0.507,10.006
1989,Annual,East Scotland,0.439,12.211
1990,Annual,East Scotland,0.533,11.503
1991,Annual,East Scotland,0.563,11.571
1992,Annual,East Scotland,0.452,9.056
1993,Annual,East Scotland,0.573,10.304
1994,Annual,East Scotland,0.470,9.298
1995,Annual,East Scotland,0.468,9.441
1996,Annual,East Scotland,0.465,12.019
1997,Annual,East Scotland,0.507,10.298
1998,Annual,East Scotland,0.437,9.447
1999,Annual,East Scotland,0.512,12.460
2000,Annual,East Scotland,0.441,12.292
2001,Annual,East Scotland,0.532,12.466
2002,Annual,East Scotland,0.409,9.068
2003,Annual,East Scotland,0.429,9.832
2004,Annual,East Scotland,0.488,13.733
2005,Annual,East Scotland,0.484,10.658
2006,Annual,East Scotland,0.463,8.460
2007,Annual,East Scotland,0.428,9.099
2008,Annual,East Scotland,0.442,10.795
2009,Annual,East Scotland,0.439,9.484
2010,Annual,East Scotland,0.390,8.826
2011,Annual,East Scotland,0.480,9.839
2012,Annual,East Scotland,0.507,17.360
2013,Annual,East Scotland,0.521,15.168
2014,Annual,East Scotland,0.484,9.559
2015,Annual,East Scotland,0.540,11.484
2016,Annual,East Scotland,0.462,10.559
2017,Annual,East Scotland,0.470,13.925
2018,Annual,East Scotland,0.471,10.087
2019,Annual,East Scotland,0.502,10.242
2020,Annual,East Scotland,0.541,13.106
2021,Annual,East Scotland,0.513,10.429
2022,Annual,East Scotland,0.480,9.304
2023,Annual,East Scotland,0.473,10.329
2024,Annual,East Scotland,0.531,11.385
2025,Annual,East Scotland,0.443,12.099
2026,Annual,East Scotland,0.479,9.801
2027,Annual,East Scotland,0.442,11.646
2028,Annual,East Scotland,0.526,14.913
2029,Annual,East Scotland,0.494,10.559
2030,Annual,East Scotland,0.466,14.304
2031,Annual,East Scotland,0.510,10.565
2032,Annual,East Scotland,0.492,9.211
2033,Annual,East Scotland,0.454,11.224
2034,Annual,East Scotland,0.511,10.845
2035,Annual,East Scotland,0.506,9.466
2036,Annual,East Scotland,0.442,8.217
2037,Annual,East Scotland,0.480,9.938
2038,Annual,East Scotland,0.430,10.876
2039,Annual,East Scotland,0.479,11.429
2040,Annual,East Scotland,0.524,11.522
2041,Annual,East Scotland,0.473,9.516
2042,Annual,East Scotland,0.492,11.087
2043,Annual,East Scotland,0.449,9.739
2044,Annual,East Scotland,0.483,9.944
2045,Annual,East Scotland,0.481,11.006
2046,Annual,East Scotland,0.520,11.453
2047,Annual,East Scotland,0.509,13.702
2048,Annual,East Scotland,0.441,9.472
2049,Annual,East Scotland,0.467,11.565
2050,Annual,East Scotland,0.442,10.429
2051,Annual,East Scotland,0.458,9.366
2052,Annual,East Scotland,0.527,9.398
2053,Annual,East Scotland,0.438,9.758
2054,Annual,East Scotland,0.471,12.696
2055,Annual,East Scotland,0.506,9.733
2056,Annual,East Scotland,0.403,9.975
2057,Annual,East Scotland,0.507,12.534
2058,Annual,East Scotland,0.502,11.832
2059,Annual,East Scotland,0.485,9.161
2060,Annual,East Scotland,0.472,9.627
2061,Annual,East Scotland,0.456,12.938
2062,Annual,East Scotland,0.460,10.075
2063,Annual,East Scotland,0.463,10.503
2064,Annual,East Scotland,0.515,11.360
2065,Annual,East Scotland,0.469,9.733
