Year,Season,Region,fwd,wsmax
2015,Annual,East Scotland,0.336,10.189
2016,Annual,East Scotland,0.417,9.535
2017,Annual,East Scotland,0.447,11.157
2018,Annual,East Scotland,0.418,9.094
2019,Annual,East Scotland,0.351,7.799
2020,Annual,East Scotland,0.425,12.239
2021,Annual,East Scotland,0.453,11.000
2022,Annual,East Scotland,0.417,9.465
2023,Annual,East Scotland,0.428,9.541
2024,Annual,East Scotland,0.397,9.453
2025,Annual,East Scotland,0.431,8.547
2026,Annual,East Scotland,0.390,9.736
2027,Annual,East Scotland,0.425,8.843
2028,Annual,East Scotland,0.441,10.403
2029,Annual,East Scotland,0.355,7.547
2030,Annual,East Scotland,0.378,8.497
2031,Annual,East Scotland,0.432,9.679
2032,Annual,East Scotland,0.328,9.635
2033,Annual,East Scotland,0.404,10.069
2034,Annual,East Scotland,0.454,9.648
2035,Annual,East Scotland,0.432,9.648
2036,Annual,East Scotland,0.412,9.283
2037,Annual,East Scotland,0.410,10.874
2038,Annual,East Scotland,0.454,11.447
2039,Annual,East Scotland,0.399,10.132
2040,Annual,East Scotland,0.366,8.925
2041,Annual,East Scotland,0.392,8.962
2042,Annual,East Scotland,0.443,9.799
2043,Annual,East Scotland,0.414,9.566
2044,Annual,East Scotland,0.376,9.094
2045,Annual,East Scotland,0.372,8.107
2046,Annual,East Scotland,0.376,10.547
2047,Annual,East Scotland,0.390,8.956
2048,Annual,East Scotland,0.402,9.704
2049,Annual,East Scotland,0.401,10.126
2050,Annual,East Scotland,0.420,10.453
2051,Annual,East Scotland,0.413,10.906
2052,Annual,East Scotland,0.446,9.031
2053,Annual,East Scotland,0.419,10.107
2054,Annual,East Scotland,0.418,9.566
2055,Annual,East Scotland,0.391,9.189
2056,Annual,East Scotland,0.426,10.447
2057,Annual,East Scotland,0.366,8.761
2058,Annual,East Scotland,0.429,11.201
2059,Annual,East Scotland,0.403,10.201
2060,Annual,East Scotland,0.394,8.994
2061,Annual,East Scotland,0.375,9.472
2062,Annual,East Scotland,0.379,7.610
2063,Annual,East Scotland,0.368,10.390
2064,Annual,East Scotland,0.389,9.635
2065,Annual,East Scotland,0.338,10.472
2066,Annual,East Scotland,0.344,9.742
2067,Annual,East Scotland,0.376,8.050
2068,Annual,East Scotland,0.405,8.283
2069,Annual,East Scotland,0.436,9.484
2070,Annual,East Scotland,0.376,8.107
2071,Annual,East Scotland,0.375,9.629
2072,Annual,East Scotland,0.387,10.340
2073,Annual,East Scotland,0.407,10.270
2074,Annual,East Scotland,0.435,11.377
2075,Annual,East Scotland,0.390,11.182
2076,Annual,East Scotland,0.409,8.107
2077,Annual,East Scotland,0.363,8.566
2078,Annual,East Scotland,0.349,9.050
2079,Annual,East Scotland,0.357,7.975
2080,Annual,East Scotland,0.387,7.906
1981,Annual,London,0.343,6.250
1982,Annual,London,0.384,8.083
1983,Annual,London,0.344,5.250
1984,Annual,London,0.331,8.083
1985,Annual,London,0.377,8.500
1986,Annual,London,0.321,9.500
1987,Annual,London,0.357,10.833
1988,Annual,London,0.351,6.167
1989,Annual,London,0.313,6.417
1990,Annual,London,0.366,8.083
1991,Annual,London,0.344,7.500
1992,Annual,London,0.362,6.583
1993,Annual,London,0.408,8.583
1994,Annual,London,0.340,7.417
1995,Annual,London,0.374,10.083
1996,Annual,London,0.385,8.750
1997,Annual,London,0.309,6.250
1998,Annual,London,0.316,8.250
1999,Annual,London,0.345,6.750
2000,Annual,London,0.321,10.083
2001,Annual,London,0.416,20.083
2002,Annual,London,0.356,7.250
2003,Annual,London,0.361,8.500
2004,Annual,London,0.313,8.250
2005,Annual,London,0.340,6.083
2006,Annual,London,0.356,6.000
2007,Annual,London,0.419,6.250
2008,Annual,London,0.390,8.583
2009,Annual,London,0.323,7.500
2010,Annual,London,0.342,6.667
2011,Annual,London,0.413,8.583
2012,Annual,London,0.329,5.667
2013,Annual,London,0.281,6.250
2014,Annual,London,0.356,8.083
2015,Annual,London,0.285,6.917
2016,Annual,London,0.422,10.667
2017,Annual,London,0.363,5.917
2018,Annual,London,0.329,8.083
2019,Annual,London,0.374,9.000
2020,Annual,London,0.332,8.083
2021,Annual,London,0.409,9.750
2022,Annual,London,0.350,7.917
2023,Annual,London,0.351,8.833
2024,Annual,London,0.353,8.333
2025,Annual,London,0.328,7.083
2026,Annual,London,0.379,11.583
2027,Annual,London,0.284,7.667
2028,Annual,London,0.385,8.750
2029,Annual,London,0.346,7.167
2030,Annual,London,0.340,7.167
2031,Annual,London,0.387,10.917
2032,Annual,London,0.273,6.167
2033,Annual,London,0.300,6.917
2034,Annual,London,0.391,9.000
2035,Annual,London,0.375,7.000
2036,Annual,London,0.376,6.500
2037,Annual,London,0.346,11.750
2038,Annual,London,0.408,8.750
2039,Annual,London,0.359,9.083
2040,Annual,London,0.296,6.167
2041,Annual,London,0.347,7.917
2042,Annual,London,0.364,8.667
2043,Annual,London,0.403,6.750
2044,Annual,London,0.311,5.750
2045,Annual,London,0.278,7.167
2046,Annual,London,0.307,6.917
2047,Annual,London,0.409,8.750
2048,Annual,London,0.313,5.500
2049,Annual,London,0.313,8.000
2050,Annual,London,0.319,6.917
2051,Annual,London,0.315,7.333
2052,Annual,London,0.392,7.833
2053,Annual,London,0.376,8.500
2054,Annual,London,0.389,7.500
2055,Annual,London,0.331,5.500
2056,Annual,London,0.379,7.667
2057,Annual,London,0.284,6.583
2058,Annual,London,0.336,8.917
2059,Annual,London,0.405,8.000
2060,Annual,London,0.389,8.667
2061,Annual,London,0.306,6.750
2062,Annual,London,0.297,5.250
2063,Annual,London,0.306,7.250
2064,Annual,London,0.308,6.167
2065,Annual,London,0.254,5.167
2066,Annual,London,0.249,5.333
2067,Annual,London,0.317,5.333
2068,Annual,London,0.361,9.833
2069,Annual,London,0.371,7.583
2070,Annual,London,0.318,5.917
2071,Annual,London,0.297,6.750
2072,Annual,London,0.338,6.750
2073,Annual,London,0.325,6.250
2074,Annual,London,0.357,8.833
2075,Annual,London,0.305,8.250
2076,Annual,London,0.335,7.583
2077,Annual,London,0.365,10.083
2078,Annual,London,0.298,5.667
2079,Annual,London,0.242,4.833
2080,Annual,London,0.365,8.000
1981,Annual,North East England,0.316,6.561
1982,Annual,North East England,0.366,8.386
1983,Annual,North East England,0.368,8.614
1984,Annual,North East England,0.331,7.158
1985,Annual,North East England,0.364,9.807
1986,Annual,North East England,0.367,8.386
1987,Annual,North East England,0.343,7.070
1988,Annual,North East England,0.345,10.526
1989,Annual,North East England,0.351,7.877
1990,Annual,North East England,0.357,8.509
1991,Annual,North East England,0.360,7.474
1992,Annual,North East England,0.404,11.351
1993,Annual,North East England,0.385,8.912
1994,Annual,North East England,0.367,8.561
1995,Annual,North East England,0.377,10.281
1996,Annual,North East England,0.376,6.544
1997,Annual,North East England,0.379,9.877
1998,Annual,North East England,0.326,6.386
1999,Annual,North East England,0.370,8.000
2000,Annual,North East England,0.336,8.228
2001,Annual,North East England,0.382,9.351
2002,Annual,North East England,0.404,8.789
2003,Annual,North East England,0.382,7.825
2004,Annual,North East England,0.294,6.632
2005,Annual,North East England,0.347,6.596
2006,Annual,North East England,0.410,7.246
2007,Annual,North East England,0.379,6.509
2008,Annual,North East England,0.342,6.246
2009,Annual,North East England,0.297,6.298
2010,Annual,North East England,0.402,9.509
2011,Annual,North East England,0.360,6.719
2012,Annual,North East England,0.312,6.684
2013,Annual,North East England,0.303,7.123
2014,Annual,North East England,0.361,8.333
2015,Annual,North East England,0.325,6.842
2016,Annual,North East England,0.409,8.018
2017,Annual,North East England,0.355,9.070
2018,Annual,North East England,0.297,6.912
2019,Annual,North East England,0.319,6.456
2020,Annual,North East England,0.346,8.877
2021,Annual,North East England,0.400,8.509
2022,Annual,North East England,0.355,7.965
2023,Annual,North East England,0.392,8.368
2024,Annual,North East England,0.322,7.316
2025,Annual,North East England,0.381,8.491
2026,Annual,North East England,0.341,7.614
2027,Annual,North East England,0.349,8.246
2028,Annual,North East England,0.385,8.246
2029,Annual,North East England,0.342,8.702
2030,Annual,North East England,0.297,5.386
2031,Annual,North East England,0.368,7.018
2032,Annual,North East England,0.298,9.702
2033,Annual,North East England,0.327,7.596
2034,Annual,North East England,0.421,11.035
2035,Annual,North East England,0.339,8.035
2036,Annual,North East England,0.406,7.930
2037,Annual,North East England,0.342,9.351
2038,Annual,North East England,0.396,8.474
2039,Annual,North East England,0.352,8.404
2040,Annual,North East England,0.317,7.474
2041,Annual,North East England,0.311,8.175
2042,Annual,North East England,0.360,8.456
2043,Annual,North East England,0.376,9.877
2044,Annual,North East England,0.325,6.825
2045,Annual,North East England,0.290,7.246
2046,Annual,North East England,0.291,7.298
2047,Annual,North East England,0.384,8.175
2048,Annual,North East England,0.372,8.035
2049,Annual,North East England,0.331,9.263
2050,Annual,North East England,0.344,7.193
2051,Annual,North East England,0.328,7.895
2052,Annual,North East England,0.388,7.140
2053,Annual,North East England,0.365,7.561
2054,Annual,North East England,0.366,8.561
2055,Annual,North East England,0.330,7.456
2056,Annual,North East England,0.348,7.526
2057,Annual,North East England,0.279,6.491
2058,Annual,North East England,0.381,7.947
2059,Annual,North East England,0.348,6.281
2060,Annual,North East England,0.344,7.333
2061,Annual,North East England,0.352,7.667
2062,Annual,North East England,0.335,7.088
2063,Annual,North East England,0.304,8.614
2064,Annual,North East England,0.353,8.404
2065,Annual,North East England,0.300,9.123
2066,Annual,North East England,0.312,9.298
2067,Annual,North East England,0.357,7.070
2068,Annual,North East England,0.382,7.596
2069,Annual,North East England,0.399,8.053
2070,Annual,North East England,0.306,6.842
2071,Annual,North East England,0.333,11.123
2072,Annual,North East England,0.318,7.211
2073,Annual,North East England,0.350,7.877
2074,Annual,North East England,0.405,8.860
2075,Annual,North East England,0.291,6.316
2076,Annual,North East England,0.330,7.018
2077,Annual,North East England,0.340,7.772
2078,Annual,North East England,0.308,6.877
2079,Annual,North East England,0.343,7.719
2080,Annual,North East England,0.365,7.439
1981,Annual,North Scotland,0.542,17.871
1982,Annual,North Scotland,0.509,13.861
1983,Annual,North Scotland,0.547,15.915
1984,Annual,North Scotland,0.496,16.662
1985,Annual,North Scotland,0.541,16.294
1986,Annual,North Scotland,0.484,12.687
1987,Annual,North Scotland,0.464,14.522
1988,Annual,North Scotland,0.487,15.254
1989,Annual,North Scotland,0.576,19.552
1990,Annual,North Scotland,0.454,12.114
1991,Annual,North Scotland,0.497,11.776
1992,Annual,North Scotland,0.509,16.697
1993,Annual,North Scotland,0.485,17.582
1994,Annual,North Scotland,0.489,13.841
1995,Annual,North Scotland,0.528,16.846
1996,Annual,North Scotland,0.518,12.985
1997,Annual,North Scotland,0.522,18.065
1998,Annual,North Scotland,0.452,13.682
1999,Annual,North Scotland,0.492,17.970
2000,Annual,North Scotland,0.516,17.687
2001,Annual,North Scotland,0.472,14.149
2002,Annual,North Scotland,0.532,13.577
2003,Annual,North Scotland,0.519,14.478
2004,Annual,North Scotland,0.400,11.527
2005,Annual,North Scotland,0.518,16.677
2006,Annual,North Scotland,0.523,18.338
2007,Annual,North Scotland,0.592,23.358
2008,Annual,North Scotland,0.509,16.159
2009,Annual,North Scotland,0.523,16.826
2010,Annual,North Scotland,0.480,14.020
2011,Annual,North Scotland,0.538,16.318
2012,Annual,North Scotland,0.500,15.458
2013,Annual,North Scotland,0.442,12.990
2014,Annual,North Scotland,0.532,15.443
2015,Annual,North Scotland,0.416,14.557
2016,Annual,North Scotland,0.459,13.443
2017,Annual,North Scotland,0.544,16.463
2018,Annual,North Scotland,0.553,18.189
2019,Annual,North Scotland,0.413,11.254
2020,Annual,North Scotland,0.540,15.920
2021,Annual,North Scotland,0.528,17.408
2022,Annual,North Scotland,0.528,13.692
2023,Annual,North Scotland,0.480,12.517
2024,Annual,North Scotland,0.535,17.736
2025,Annual,North Scotland,0.543,15.289
2026,Annual,North Scotland,0.480,15.114
2027,Annual,North Scotland,0.531,19.144
2028,Annual,North Scotland,0.505,15.045
2029,Annual,North Scotland,0.471,12.657
2030,Annual,North Scotland,0.520,17.020
2031,Annual,North Scotland,0.517,16.119
2032,Annual,North Scotland,0.441,12.189
2033,Annual,North Scotland,0.510,17.333
2034,Annual,North Scotland,0.538,17.119
2035,Annual,North Scotland,0.541,17.935
2036,Annual,North Scotland,0.484,12.035
2037,Annual,North Scotland,0.540,19.716
2038,Annual,North Scotland,0.540,21.527
2039,Annual,North Scotland,0.501,21.791
2040,Annual,North Scotland,0.477,16.388
2041,Annual,North Scotland,0.519,19.796
2042,Annual,North Scotland,0.558,20.358
2043,Annual,North Scotland,0.494,18.269
2044,Annual,North Scotland,0.486,16.025
2045,Annual,North Scotland,0.459,12.010
2046,Annual,North Scotland,0.506,19.517
2047,Annual,North Scotland,0.445,13.831
2048,Annual,North Scotland,0.476,13.816
2049,Annual,North Scotland,0.513,13.891
2050,Annual,North Scotland,0.528,16.507
2051,Annual,North Scotland,0.544,18.652
2052,Annual,North Scotland,0.496,13.776
2053,Annual,North Scotland,0.511,15.149
2054,Annual,North Scotland,0.522,17.189
2055,Annual,North Scotland,0.468,13.766
2056,Annual,North Scotland,0.556,17.289
2057,Annual,North Scotland,0.492,16.910
2058,Annual,North Scotland,0.539,14.512
2059,Annual,North Scotland,0.524,17.866
2060,Annual,North Scotland,0.481,16.687
2061,Annual,North Scotland,0.477,16.687
2062,Annual,North Scotland,0.492,14.876
2063,Annual,North Scotland,0.492,17.821
2064,Annual,North Scotland,0.455,13.542
2065,Annual,North Scotland,0.397,12.478
2066,Annual,North Scotland,0.420,13.363
2067,Annual,North Scotland,0.461,12.348
2068,Annual,North Scotland,0.495,13.463
2069,Annual,North Scotland,0.504,15.239
2070,Annual,North Scotland,0.519,13.338
2071,Annual,North Scotland,0.501,17.159
2072,Annual,North Scotland,0.486,16.905
2073,Annual,North Scotland,0.505,15.726
2074,Annual,North Scotland,0.496,24.050
2075,Annual,North Scotland,0.533,22.020
2076,Annual,North Scotland,0.486,14.935
2077,Annual,North Scotland,0.448,11.900
2078,Annual,North Scotland,0.465,15.065
2079,Annual,North Scotland,0.454,14.473
2080,Annual,North Scotland,0.475,11.925
1981,Annual,North West England,0.536,16.430
1982,Annual,North West England,0.536,18.172
1983,Annual,North West England,0.544,15.312
1984,Annual,North West England,0.492,15.376
1985,Annual,North West England,0.577,18.774
1986,Annual,North West England,0.449,12.151
1987,Annual,North West England,0.446,12.516
1988,Annual,North West England,0.481,11.925
1989,Annual,North West England,0.534,17.914
1990,Annual,North West England,0.449,12.495
1991,Annual,North West England,0.478,12.333
1992,Annual,North West England,0.519,13.409
1993,Annual,North West England,0.521,16.710
1994,Annual,North West England,0.497,13.774
1995,Annual,North West England,0.540,16.645
1996,Annual,North West England,0.472,14.032
1997,Annual,North West England,0.488,13.409
1998,Annual,North West England,0.460,14.151
1999,Annual,North West England,0.499,17.151
2000,Annual,North West England,0.496,18.129
2001,Annual,North West England,0.523,17.269
2002,Annual,North West England,0.566,16.753
2003,Annual,North West England,0.492,14.989
2004,Annual,North West England,0.425,15.914
2005,Annual,North West England,0.539,15.602
2006,Annual,North West England,0.545,16.022
2007,Annual,North West England,0.636,23.409
2008,Annual,North West England,0.498,14.903
2009,Annual,North West England,0.502,19.161
2010,Annual,North West England,0.505,11.634
2011,Annual,North West England,0.546,15.581
2012,Annual,North West England,0.486,12.000
2013,Annual,North West England,0.435,14.409
2014,Annual,North West England,0.523,15.634
2015,Annual,North West England,0.415,15.065
2016,Annual,North West England,0.520,16.387
2017,Annual,North West England,0.538,15.000
2018,Annual,North West England,0.545,14.624
2019,Annual,North West England,0.439,11.151
2020,Annual,North West England,0.493,15.742
2021,Annual,North West England,0.546,17.688
2022,Annual,North West England,0.462,13.237
2023,Annual,North West England,0.451,12.366
2024,Annual,North West England,0.539,14.849
2025,Annual,North West England,0.515,20.774
2026,Annual,North West England,0.487,17.022
2027,Annual,North West England,0.506,14.634
2028,Annual,North West England,0.496,17.710
2029,Annual,North West England,0.437,11.516
2030,Annual,North West England,0.504,17.699
2031,Annual,North West England,0.534,14.151
2032,Annual,North West England,0.383,13.172
2033,Annual,North West England,0.490,16.656
