Year,Season,Region,fwd,wsmax
2005,Annual,East Scotland,0.455,12.981
2006,Annual,East Scotland,0.484,11.597
2007,Annual,East Scotland,0.481,14.031
2008,Annual,East Scotland,0.482,9.780
2009,Annual,East Scotland,0.492,12.987
2010,Annual,East Scotland,0.450,10.761
2011,Annual,East Scotland,0.470,11.208
2012,Annual,East Scotland,0.511,11.648
2013,Annual,East Scotland,0.502,13.453
2014,Annual,East Scotland,0.509,11.906
2015,Annual,East Scotland,0.484,11.792
2016,Annual,East Scotland,0.457,12.635
2017,Annual,East Scotland,0.455,10.503
2018,Annual,East Scotland,0.509,13.346
2019,Annual,East Scotland,0.456,10.893
2020,Annual,East Scotland,0.461,12.170
2021,Annual,East Scotland,0.412,13.126
2022,Annual,East Scotland,0.472,9.289
2023,Annual,East Scotland,0.457,14.377
2024,Annual,East Scotland,0.492,12.063
2025,Annual,East Scotland,0.450,11.101
2026,Annual,East Scotland,0.405,11.101
2027,Annual,East Scotland,0.467,10.075
2028,Annual,East Scotland,0.387,11.629
2029,Annual,East Scotland,0.441,11.478
2030,Annual,East Scotland,0.492,12.648
2031,Annual,East Scotland,0.443,10.975
2032,Annual,East Scotland,0.494,12.384
2033,Annual,East Scotland,0.546,14.975
2034,Annual,East Scotland,0.472,11.547
2035,Annual,East Scotland,0.478,9.994
2036,Annual,East Scotland,0.437,10.742
2037,Annual,East Scotland,0.490,10.094
2038,Annual,East Scotland,0.449,10.912
2039,Annual,East Scotland,0.488,12.547
2040,Annual,East Scotland,0.468,12.969
2041,Annual,East Scotland,0.506,12.063
2042,Annual,East Scotland,0.475,11.201
2043,Annual,East Scotland,0.445,9.918
2044,Annual,East Scotland,0.485,11.824
2045,Annual,East Scotland,0.436,12.610
2046,Annual,East Scotland,0.497,11.063
2047,Annual,East Scotland,0.410,9.660
2048,Annual,East Scotland,0.458,10.327
2049,Annual,East Scotland,0.419,10.648
2050,Annual,East Scotland,0.455,11.987
2051,Annual,East Scotland,0.428,11.019
2052,Annual,East Scotland,0.475,12.585
2053,Annual,East Scotland,0.461,10.119
2054,Annual,East Scotland,0.418,9.321
2055,Annual,East Scotland,0.413,9.270
2056,Annual,East Scotland,0.439,10.415
2057,Annual,East Scotland,0.400,9.824
2058,Annual,East Scotland,0.376,10.547
2059,Annual,East Scotland,0.391,12.170
2060,Annual,East Scotland,0.490,14.075
2061,Annual,East Scotland,0.446,10.384
2062,Annual,East Scotland,0.410,8.711
2063,Annual,East Scotland,0.462,12.371
2064,Annual,East Scotland,0.449,11.107
2065,Annual,East Scotland,0.517,11.667
2066,Annual,East Scotland,0.423,11.296
2067,Annual,East Scotland,0.457,16.553
2068,Annual,East Scotland,0.452,10.176
2069,Annual,East Scotland,0.464,14.667
2070,Annual,East Scotland,0.421,8.918
2071,Annual,East Scotland,0.391,8.704
2072,Annual,East Scotland,0.462,14.371
2073,Annual,East Scotland,0.446,12.849
2074,Annual,East Scotland,0.470,12.434
2075,Annual,East Scotland,0.380,8.956
2076,Annual,East Scotland,0.429,8.855
2077,Annual,East Scotland,0.505,10.145
2078,Annual,East Scotland,0.445,10.610
1981,Annual,London,0.426,10.083
1982,Annual,London,0.311,7.000
1983,Annual,London,0.372,7.667
1984,Annual,London,0.337,6.000
1985,Annual,London,0.385,7.250
1986,Annual,London,0.276,8.917
1987,Annual,London,0.387,10.500
1988,Annual,London,0.305,7.917
1989,Annual,London,0.303,6.167
1990,Annual,London,0.364,9.750
1991,Annual,London,0.337,6.167
1992,Annual,London,0.338,6.250
1993,Annual,London,0.361,6.333
1994,Annual,London,0.457,9.833
1995,Annual,London,0.413,7.833
1996,Annual,London,0.359,5.750
1997,Annual,London,0.316,8.833
1998,Annual,London,0.365,7.583
1999,Annual,London,0.334,7.083
2000,Annual,London,0.395,11.000
2001,Annual,London,0.310,4.833
2002,Annual,London,0.440,8.417
2003,Annual,London,0.394,5.917
2004,Annual,London,0.337,5.750
2005,Annual,London,0.271,5.667
2006,Annual,London,0.439,12.750
2007,Annual,London,0.374,8.333
2008,Annual,London,0.322,6.250
2009,Annual,London,0.379,8.833
2010,Annual,London,0.378,8.833
2011,Annual,London,0.304,5.500
2012,Annual,London,0.391,7.083
2013,Annual,London,0.382,7.750
2014,Annual,London,0.426,9.167
2015,Annual,London,0.373,7.083
2016,Annual,London,0.375,9.417
2017,Annual,London,0.348,7.917
2018,Annual,London,0.368,7.250
2019,Annual,London,0.340,6.667
2020,Annual,London,0.341,9.833
2021,Annual,London,0.340,6.750
2022,Annual,London,0.371,10.000
2023,Annual,London,0.330,9.333
2024,Annual,London,0.382,9.417
2025,Annual,London,0.351,6.833
2026,Annual,London,0.321,8.667
2027,Annual,London,0.327,7.500
2028,Annual,London,0.308,8.000
2029,Annual,London,0.347,9.333
2030,Annual,London,0.343,10.917
2031,Annual,London,0.371,6.333
2032,Annual,London,0.384,8.083
2033,Annual,London,0.346,6.833
2034,Annual,London,0.300,8.250
2035,Annual,London,0.325,12.250
2036,Annual,London,0.351,10.500
2037,Annual,London,0.411,7.917
2038,Annual,London,0.360,9.333
2039,Annual,London,0.340,5.917
2040,Annual,London,0.332,9.750
2041,Annual,London,0.348,14.667
2042,Annual,London,0.372,7.333
2043,Annual,London,0.331,5.917
2044,Annual,London,0.391,8.500
2045,Annual,London,0.324,7.333
2046,Annual,London,0.405,7.250
2047,Annual,London,0.315,7.667
2048,Annual,London,0.312,7.417
2049,Annual,London,0.296,5.167
2050,Annual,London,0.320,7.000
2051,Annual,London,0.338,7.333
2052,Annual,London,0.395,9.083
2053,Annual,London,0.300,8.000
2054,Annual,London,0.260,7.000
2055,Annual,London,0.297,6.000
2056,Annual,London,0.331,8.000
2057,Annual,London,0.297,5.000
2058,Annual,London,0.304,6.750
2059,Annual,London,0.268,4.417
2060,Annual,London,0.336,9.667
2061,Annual,London,0.316,7.333
2062,Annual,London,0.322,7.833
2063,Annual,London,0.317,7.083
2064,Annual,London,0.339,8.500
2065,Annual,London,0.397,11.833
2066,Annual,London,0.301,5.750
2067,Annual,London,0.329,8.333
2068,Annual,London,0.299,6.250
2069,Annual,London,0.313,8.667
2070,Annual,London,0.349,7.000
2071,Annual,London,0.311,7.000
2072,Annual,London,0.268,7.417
2073,Annual,London,0.287,8.750
2074,Annual,London,0.332,7.500
2075,Annual,London,0.303,5.667
2076,Annual,London,0.371,10.333
2077,Annual,London,0.334,6.167
2078,Annual,London,0.322,11.000
1981,Annual,North East England,0.487,11.333
1982,Annual,North East England,0.382,10.474
1983,Annual,North East England,0.427,9.368
1984,Annual,North East England,0.384,8.263
1985,Annual,North East England,0.412,13.211
1986,Annual,North East England,0.370,8.035
1987,Annual,North East England,0.412,9.684
1988,Annual,North East England,0.451,9.053
1989,Annual,North East England,0.381,8.018
1990,Annual,North East England,0.441,9.614
1991,Annual,North East England,0.381,9.000
1992,Annual,North East England,0.442,8.351
1993,Annual,North East England,0.426,8.737
1994,Annual,North East England,0.485,9.719
1995,Annual,North East England,0.468,12.070
1996,Annual,North East England,0.385,9.807
1997,Annual,North East England,0.422,9.018
1998,Annual,North East England,0.473,10.298
1999,Annual,North East England,0.392,11.860
2000,Annual,North East England,0.466,11.351
2001,Annual,North East England,0.385,9.018
2002,Annual,North East England,0.467,11.807
2003,Annual,North East England,0.444,9.877
2004,Annual,North East England,0.420,8.877
2005,Annual,North East England,0.376,8.246
2006,Annual,North East England,0.454,10.228
2007,Annual,North East England,0.431,10.456
2008,Annual,North East England,0.434,11.193
2009,Annual,North East England,0.451,11.614
2010,Annual,North East England,0.429,9.421
2011,Annual,North East England,0.427,13.316
2012,Annual,North East England,0.486,9.667
2013,Annual,North East England,0.432,8.825
2014,Annual,North East England,0.504,10.263
2015,Annual,North East England,0.413,8.754
2016,Annual,North East England,0.390,10.140
2017,Annual,North East England,0.409,9.175
2018,Annual,North East England,0.432,9.263
2019,Annual,North East England,0.402,10.070
2020,Annual,North East England,0.403,12.719
2021,Annual,North East England,0.367,8.263
2022,Annual,North East England,0.431,9.088
2023,Annual,North East England,0.386,9.667
2024,Annual,North East England,0.452,11.333
2025,Annual,North East England,0.423,8.456
2026,Annual,North East England,0.369,9.965
2027,Annual,North East England,0.370,7.649
2028,Annual,North East England,0.334,7.228
2029,Annual,North East England,0.405,8.632
2030,Annual,North East England,0.415,9.561
2031,Annual,North East England,0.399,8.404
2032,Annual,North East England,0.461,10.263
2033,Annual,North East England,0.453,9.684
2034,Annual,North East England,0.405,12.105
2035,Annual,North East England,0.435,8.386
2036,Annual,North East England,0.412,10.596
2037,Annual,North East England,0.442,9.158
2038,Annual,North East England,0.438,11.088
2039,Annual,North East England,0.425,8.544
2040,Annual,North East England,0.413,9.526
2041,Annual,North East England,0.427,10.351
2042,Annual,North East England,0.413,8.070
2043,Annual,North East England,0.373,7.509
2044,Annual,North East England,0.443,9.719
2045,Annual,North East England,0.394,9.263
2046,Annual,North East England,0.509,12.404
2047,Annual,North East England,0.370,8.368
2048,Annual,North East England,0.400,7.175
2049,Annual,North East England,0.379,8.404
2050,Annual,North East England,0.406,9.456
2051,Annual,North East England,0.385,9.667
2052,Annual,North East England,0.446,10.842
2053,Annual,North East England,0.410,7.842
2054,Annual,North East England,0.363,6.877
2055,Annual,North East England,0.357,7.579
2056,Annual,North East England,0.396,8.439
2057,Annual,North East England,0.339,8.982
2058,Annual,North East England,0.351,8.737
2059,Annual,North East England,0.325,6.895
2060,Annual,North East England,0.448,8.842
2061,Annual,North East England,0.387,8.877
2062,Annual,North East England,0.384,7.351
2063,Annual,North East England,0.414,11.018
2064,Annual,North East England,0.424,11.649
2065,Annual,North East England,0.445,7.614
2066,Annual,North East England,0.388,8.123
2067,Annual,North East England,0.399,11.807
2068,Annual,North East England,0.408,10.246
2069,Annual,North East England,0.400,13.807
2070,Annual,North East England,0.389,6.632
2071,Annual,North East England,0.355,6.895
2072,Annual,North East England,0.381,8.772
2073,Annual,North East England,0.414,9.754
2074,Annual,North East England,0.420,9.298
2075,Annual,North East England,0.370,9.228
2076,Annual,North East England,0.384,7.211
2077,Annual,North East England,0.440,8.737
2078,Annual,North East England,0.387,7.088
1981,Annual,North Scotland,0.678,26.119
1982,Annual,North Scotland,0.593,22.129
1983,Annual,North Scotland,0.641,24.990
1984,Annual,North Scotland,0.597,31.214
1985,Annual,North Scotland,0.594,25.726
1986,Annual,North Scotland,0.532,16.697
1987,Annual,North Scotland,0.535,16.085
1988,Annual,North Scotland,0.584,15.801
1989,Annual,North Scotland,0.578,21.194
1990,Annual,North Scotland,0.616,24.363
1991,Annual,North Scotland,0.571,21.299
1992,Annual,North Scotland,0.592,20.806
1993,Annual,North Scotland,0.564,19.652
1994,Annual,North Scotland,0.545,18.562
1995,Annual,North Scotland,0.611,19.647
1996,Annual,North Scotland,0.586,34.761
1997,Annual,North Scotland,0.562,20.219
1998,Annual,North Scotland,0.579,16.602
1999,Annual,North Scotland,0.578,17.010
2000,Annual,North Scotland,0.564,16.557
2001,Annual,North Scotland,0.567,17.229
2002,Annual,North Scotland,0.526,14.070
2003,Annual,North Scotland,0.569,17.169
2004,Annual,North Scotland,0.554,17.448
2005,Annual,North Scotland,0.532,15.154
2006,Annual,North Scotland,0.557,14.527
2007,Annual,North Scotland,0.576,18.990
2008,Annual,North Scotland,0.602,16.716
2009,Annual,North Scotland,0.549,20.473
2010,Annual,North Scotland,0.586,18.100
2011,Annual,North Scotland,0.580,16.527
2012,Annual,North Scotland,0.587,19.970
2013,Annual,North Scotland,0.632,27.333
2014,Annual,North Scotland,0.551,14.607
2015,Annual,North Scotland,0.555,15.025
2016,Annual,North Scotland,0.513,16.010
2017,Annual,North Scotland,0.533,15.050
2018,Annual,North Scotland,0.583,20.299
2019,Annual,North Scotland,0.584,18.627
